"gameid","gamedate","quarter","minute","second","offenseteam","defenseteam","down","togo","yardline","scorediff","seriesfirstdown","scorechange","nextscore","description","teamwin","offensescore","defensescore","seasonyear","yards","formation","playtype","isrush","ispass","isincomplete","istouchdown","passtype","issack","ischallenge","ischallengereversed","challenger","ismesurement","isinterception","isfumble","ispenalty","penalizedplayer","istwopointconversion","istwopointconversionsuccessful","rushdirection","yardlinefixed","yardlinedirection","playid","ispreseason","ispenaltyaccepted","penaltyteam","isnoplay","penaltytype","penaltyyards"
2016101604,2016-10-16,3,5,0,NE,CIN,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,2496.00,0,0,,0,,0
2016101604,2016-10-16,3,15,0,NE,CIN,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 60 YARDS FROM NE 35 TO CIN 5. 33-R.BURKHEAD TO CIN 20 FOR 15 YARDS (43-N.EBNER).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,1865.00,0,0,,0,,0
2016101604,2016-10-16,4,0,57,NE,CIN,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,3957.00,0,0,,0,,0
2016101604,2016-10-16,4,0,57,NE,CIN,0,0,20,0,1,0,0,3-S.GOSTKOWSKI KICKS 79 YARDS FROM NE 20 TO CIN 1. 12-A.ERICKSON TO CIN 27 FOR 26 YARDS (37-J.RICHARDS; 31-J.JONES).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,20,OWN,3973.00,0,0,,0,,0
2016101604,2016-10-16,4,6,56,NE,CIN,2,18,82,0,0,0,0,(6:56) 12-T.BRADY PASS SHORT LEFT TO 88-M.BENNETT TO CIN 13 FOR 5 YARDS (56-K.DANSBY; 36-S.WILLIAMS).,0,0,0,2016,5,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,18,OPP,3351.00,0,0,,0,,0
2016101604,2016-10-16,4,10,48,NE,CIN,1,10,50,0,0,0,0,(10:48) 28-J.WHITE LEFT END TO CIN 48 FOR 2 YARDS (97-G.ATKINS).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,50,OPP,3122.00,0,0,,0,,0
2016101604,2016-10-16,4,8,46,NE,CIN,2,12,51,0,1,0,0,(8:46) 12-T.BRADY PASS DEEP MIDDLE TO 87-R.GRONKOWSKI TO CIN 20 FOR 29 YARDS (24-A.JONES). CIN-24-A.JONES WAS INJURED DURING THE PLAY.,0,0,0,2016,29,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,,0,0,,49,OPP,3258.00,0,0,,0,,0
2016101604,2016-10-16,4,9,45,NE,CIN,3,7,53,0,0,0,0,"(9:45) (SHOTGUN) PENALTY ON NE-87-R.GRONKOWSKI, FALSE START, 5 YARDS, ENFORCED AT CIN 47 - NO PLAY.",0,0,0,2016,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,47,OPP,3164.00,0,1,NE,1,FALSE START,5
2016101604,2016-10-16,4,7,41,NE,CIN,1,23,77,0,0,0,0,(7:41) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE TO CIN 18 FOR 5 YARDS (31-D.SMITH).,0,0,0,2016,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,23,OPP,3323.00,0,0,,0,,0
2016101604,2016-10-16,4,1,40,NE,CIN,3,1,99,0,0,0,0,(1:40) 12-T.BRADY UP THE MIDDLE TO CIN 1 FOR NO GAIN (58-R.MAUALUGA).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,1,OPP,3890.00,0,0,,0,,0
2016101604,2016-10-16,4,12,34,NE,CIN,1,10,25,0,0,0,0,(12:34) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 88-M.BENNETT TO NE 30 FOR 5 YARDS (26-J.SHAW; 55-V.BURFICT).,0,0,0,2016,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,25,OWN,3045.00,0,0,,0,,0
2016101604,2016-10-16,4,3,32,NE,CIN,1,10,50,0,0,0,0,(3:32) 11-J.EDELMAN LEFT END RAN OB AT CIN 42 FOR 8 YARDS. REVERSE,0,0,0,2016,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,50,OPP,3596.00,0,0,,0,,0
2016101604,2016-10-16,4,3,25,NE,CIN,2,2,58,0,1,0,0,(3:25) 29-L.BLOUNT UP THE MIDDLE TO CIN 33 FOR 9 YARDS (36-S.WILLIAMS).,0,0,0,2016,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,42,OPP,3628.00,0,0,,0,,0
2016101604,2016-10-16,4,9,23,NE,CIN,3,12,48,0,0,0,0,"(9:23) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT MIDDLE TO 15-C.HOGAN. PENALTY ON CIN-24-A.JONES, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NE 48 - NO PLAY.",0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,1,,0,0,,48,OWN,3187.00,0,1,CIN,1,DEFENSIVE HOLDING,5
2016101604,2016-10-16,4,11,22,NE,CIN,3,2,33,0,1,0,0,"(11:22) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 80-D.AMENDOLA TO 50 FOR 17 YARDS (36-S.WILLIAMS). NE 12-BRADY 73RD CAREER 300-YARD GAME, 3RD MOST ALL-TIME.",0,0,0,2016,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,33,OWN,3093.00,0,0,,0,,0
2016101604,2016-10-16,4,2,22,NE,CIN,3,5,72,0,0,0,0,"(2:22) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO CIN 15 FOR 13 YARDS (27-D.KIRKPATRICK). PENALTY ON CIN-27-D.KIRKPATRICK, FACE MASK (15 YARDS), 8 YARDS, ENFORCED AT CIN 15.",0,0,0,2016,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,1,,0,0,,28,OPP,3736.00,0,1,CIN,0,FACE MASK (15 YARDS),8
2016101604,2016-10-16,4,10,22,NE,CIN,2,8,52,0,0,0,0,(10:22) (SHOTGUN) 28-J.WHITE LEFT TACKLE TO CIN 47 FOR 1 YARD (24-A.JONES; 55-V.BURFICT).,0,0,0,2016,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,48,OPP,3143.00,0,0,,0,,0
2016101604,2016-10-16,4,2,15,NE,CIN,1,7,93,0,0,0,0,(2:15) 29-L.BLOUNT UP THE MIDDLE TO CIN 5 FOR 2 YARDS (97-G.ATKINS; 92-P.SIMS).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,7,OPP,3788.00,0,0,,0,,0
2016101604,2016-10-16,4,9,15,NE,CIN,1,10,53,0,0,0,0,(9:15) 29-L.BLOUNT RIGHT GUARD TO CIN 49 FOR -2 YARDS (90-M.JOHNSON).,0,0,0,2016,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT GUARD,47,OPP,3237.00,0,0,,0,,0
2016101604,2016-10-16,4,8,14,NE,CIN,1,10,80,0,0,0,0,"(8:14) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI TO CIN 8 FOR 12 YARDS (26-J.SHAW). PENALTY ON NE-87-R.GRONKOWSKI, TAUNTING, 15 YARDS, ENFORCED AT CIN 8. NE 87-GRINKOWSKI 162 REC YDS, NEW CAREER HIGH",0,0,0,2016,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,1,,0,0,,20,OPP,3287.00,0,1,NE,0,TAUNTING,15
2016101604,2016-10-16,4,6,13,NE,CIN,3,13,87,0,0,0,0,(6:13) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 87-R.GRONKOWSKI.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,13,OPP,3376.00,0,0,,0,,0
2016101604,2016-10-16,4,3,10,NE,CIN,1,10,67,0,0,0,0,(3:10) 29-L.BLOUNT LEFT GUARD TO CIN 30 FOR 3 YARDS (56-K.DANSBY; 90-M.JOHNSON).,0,0,0,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,33,OPP,3677.00,0,0,,0,,0
2016101604,2016-10-16,4,6,8,NE,CIN,4,13,87,0,0,0,0,"(6:08) 3-S.GOSTKOWSKI 31 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,13,OPP,3399.00,0,0,,0,,0
2016101604,2016-10-16,4,12,6,NE,CIN,2,5,30,0,0,0,0,(12:06) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO NE 33 FOR 3 YARDS (26-J.SHAW).,0,0,0,2016,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,30,OWN,3069.00,0,0,,0,,0
2016101604,2016-10-16,4,1,5,NE,CIN,4,1,99,0,0,0,0,"(1:05) 29-L.BLOUNT UP THE MIDDLE FOR 1 YARD, TOUCHDOWN. PENALTY ON NE-29-L.BLOUNT, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED BETWEEN DOWNS.",0,0,0,2016,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,1,,0,0,CENTER,1,OPP,3912.00,0,1,NE,0,UNNECESSARY ROUGHNESS,15
2016101604,2016-10-16,4,6,4,NE,CIN,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,3418.00,0,0,,0,,0
2016101604,2016-10-16,4,3,4,NE,CIN,2,7,70,0,0,0,0,(3:04) 28-J.WHITE UP THE MIDDLE TO CIN 28 FOR 2 YARDS (58-R.MAUALUGA; 56-K.DANSBY).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,30,OPP,3715.00,0,0,,0,,0
2016101604,2016-10-16,4,2,0,NE,CIN,2,5,95,0,1,0,0,"(2:00) 29-L.BLOUNT LEFT TACKLE FOR 5 YARDS, TOUCHDOWN. THE REPLAY OFFICIAL REVIEWED THE RUNNER BROKE THE PLANE RULING, AND THE PLAY WAS REVERSED. 29-L.BLOUNT LEFT TACKLE TO CIN 1 FOR 4 YARDS (43-G.ILOKA).",0,0,0,2016,5,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,5,OPP,3826.00,0,0,,0,,0
2016102311,2016-10-23,1,4,55,NE,PIT,3,2,69,0,1,0,0,(4:55) (SHOTGUN) 12-T.BRADY SCRAMBLES LEFT GUARD TO PIT 26 FOR 5 YARDS (22-W.GAY).,0,0,0,2016,5,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,31,OPP,545.00,0,0,,0,,0
2016102311,2016-10-23,1,2,55,NE,PIT,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,631.00,0,0,,0,,0
2016102311,2016-10-23,1,2,55,NE,PIT,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 59 YARDS FROM NE 35 TO PIT 6. 33-F.TOUSSAINT TO PIT 28 FOR 22 YARDS (23-P.CHUNG, 32-D.MCCOURTY).",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,647.00,0,0,,0,,0
2016102311,2016-10-23,1,7,55,NE,PIT,1,10,47,0,0,0,0,(7:55) 29-L.BLOUNT RIGHT TACKLE TO NE 50 FOR 3 YARDS (95-J.JONES).,0,0,0,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,47,OWN,434.00,0,0,,0,,0
2016102311,2016-10-23,1,12,51,NE,PIT,1,10,32,0,1,0,0,"(12:51) 12-T.BRADY PASS SHORT LEFT TO 15-C.HOGAN TO NE 44 FOR 12 YARDS (95-J.JONES). FUMBLES (95-J.JONES), RECOVERED BY PIT-95-J.JONES AT NE 45. 95-J.JONES TO NE 45 FOR NO GAIN (15-C.HOGAN). THE REPLAY OFFICIAL REVIEWED THE FUMBLE RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS.",0,0,0,2016,12,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,,0,0,,32,OWN,156.00,0,0,,0,,0
2016102311,2016-10-23,1,0,44,NE,PIT,1,10,16,0,0,0,0,"(:44) 29-L.BLOUNT RIGHT TACKLE TO NE 16 FOR NO GAIN (91-S.TUITT, 55-A.MOATS).",0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,16,OWN,824.00,0,0,,0,,0
2016102311,2016-10-23,1,6,44,NE,PIT,3,9,48,0,1,0,0,(6:44) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 28-J.WHITE RAN OB AT PIT 39 FOR 13 YARDS.,0,0,0,2016,13,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,48,OWN,479.00,0,0,,0,,0
2016102311,2016-10-23,1,3,43,NE,PIT,2,9,75,0,0,0,0,(3:43) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO PIT 19 FOR 6 YARDS (94-L.TIMMONS) [93-D.MCCULLERS].,0,0,0,2016,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,25,OPP,587.00,0,0,,0,,0
2016102311,2016-10-23,1,9,41,NE,PIT,2,1,29,0,1,0,0,(9:41) 12-T.BRADY UP THE MIDDLE TO NE 31 FOR 2 YARDS (79-J.HARGRAVE).,0,0,0,2016,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,29,OWN,371.00,0,0,,0,,0
2016102311,2016-10-23,1,5,35,NE,PIT,2,1,70,0,0,0,0,(5:35) 29-L.BLOUNT UP THE MIDDLE TO PIT 31 FOR -1 YARDS (95-J.JONES).,0,0,0,2016,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,30,OPP,524.00,0,0,,0,,0
2016102311,2016-10-23,1,8,29,NE,PIT,2,3,38,0,1,0,0,(8:29) (SHOTGUN) 29-L.BLOUNT UP THE MIDDLE TO NE 47 FOR 9 YARDS (23-M.MITCHELL).,0,0,0,2016,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,38,OWN,413.00,0,0,,0,,0
2016102311,2016-10-23,1,7,26,NE,PIT,2,7,50,0,0,0,0,(7:26) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO NE 48 FOR -2 YARDS (94-L.TIMMONS).,0,0,0,2016,-2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,50,OWN,455.00,0,0,,0,,0
2016102311,2016-10-23,1,4,18,NE,PIT,1,10,74,0,0,0,0,(4:18) 29-L.BLOUNT RIGHT TACKLE TO PIT 25 FOR 1 YARD (21-R.GOLDEN; 55-A.MOATS).,0,0,0,2016,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,26,OPP,566.00,0,0,,0,,0
2016102311,2016-10-23,1,10,18,NE,PIT,1,10,20,0,0,0,0,(10:18) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO NE 29 FOR 9 YARDS (98-V.WILLIAMS) [90-R.MATHEWS].,0,0,0,2016,9,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,20,OWN,347.00,0,0,,0,,0
2016102311,2016-10-23,1,6,12,NE,PIT,1,10,61,0,0,0,0,(6:12) 29-L.BLOUNT RIGHT TACKLE TO PIT 30 FOR 9 YARDS (94-L.TIMMONS).,0,0,0,2016,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,RIGHT TACKLE,39,OPP,503.00,0,0,,0,,0
2016102311,2016-10-23,1,0,5,NE,PIT,2,10,16,0,0,0,0,(:05) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO NE 25 FOR 9 YARDS (94-L.TIMMONS).,0,0,0,2016,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,16,OWN,845.00,0,0,,0,,0
2016102311,2016-10-23,1,3,3,NE,PIT,3,3,81,0,1,0,0,"(3:03) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 28-J.WHITE FOR 19 YARDS, TOUCHDOWN.",0,0,0,2016,19,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,19,OPP,611.00,0,0,,0,,0
2016102311,2016-10-23,1,9,2,NE,PIT,1,10,31,0,0,0,0,(9:02) (SHOTGUN) 29-L.BLOUNT LEFT GUARD TO NE 38 FOR 7 YARDS (95-J.JONES; 98-V.WILLIAMS).,0,0,0,2016,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,31,OWN,392.00,0,0,,0,,0
2016102311,2016-10-23,1,15,0,NE,PIT,0,0,35,0,1,0,0,"3-S.GOSTKOWSKI KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK.",0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,36.00,0,0,,0,,0
2016102311,2016-10-23,2,11,59,NE,PIT,1,10,87,0,0,0,0,"(11:59) 29-L.BLOUNT LEFT END TO PIT 7 FOR 6 YARDS (94-L.TIMMONS, 92-J.HARRISON).",0,0,0,2016,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT END,13,OPP,1113.00,0,0,,0,,0
2016102311,2016-10-23,2,10,58,NE,PIT,0,0,85,0,1,0,0,"3-S.GOSTKOWSKI EXTRA POINT IS GOOD, CENTER-49-J.CARDONA, HOLDER-6-R.ALLEN.",0,0,0,2016,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,15,OPP,1172.00,0,0,,0,,0
2016102311,2016-10-23,2,10,58,NE,PIT,0,0,35,0,1,0,0,3-S.GOSTKOWSKI KICKS 63 YARDS FROM NE 35 TO PIT 2. 33-F.TOUSSAINT PUSHED OB AT PIT 29 FOR 27 YARDS (43-N.EBNER).,0,0,0,2016,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,35,OWN,1188.00,0,0,,0,,0
2016102311,2016-10-23,2,3,56,NE,PIT,3,3,39,0,1,0,0,(3:56) (SHOTGUN) 12-T.BRADY SCRAMBLES RIGHT TACKLE TO NE 43 FOR 4 YARDS.,0,0,0,2016,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,,39,OWN,1718.00,0,0,,0,,0
2016102311,2016-10-23,2,1,56,NE,PIT,4,3,50,0,0,0,0,"(1:56) (PUNT FORMATION) 6-R.ALLEN PUNTS 44 YARDS TO PIT 6, CENTER-49-J.CARDONA, DOWNED BY NE-38-B.BOLDEN. THE REPLAY OFFICIAL REVIEWED THE KICK DOWNED RULING, AND THE PLAY WAS REVERSED. (PUNT FORMATION) 6-R.ALLEN PUNTS 50 YARDS TO END ZONE, CENTER-49-J.CARDONA, TOUCHBACK.",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,50,OWN,1838.00,0,0,,0,,0
2016102311,2016-10-23,2,13,53,NE,PIT,1,10,45,0,0,0,0,"(13:53) (NO HUDDLE, SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 15-C.HOGAN TO PIT 42 FOR 13 YARDS (25-A.BURNS). PENALTY ON PIT-25-A.BURNS, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT PIT 42.",0,0,0,2016,13,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,,0,0,,45,OWN,930.00,0,1,PIT,0,UNNECESSARY ROUGHNESS,15
2016102311,2016-10-23,2,12,46,NE,PIT,3,9,74,0,1,0,0,"(12:46) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 87-R.GRONKOWSKI TO PIT 13 FOR 13 YARDS (23-M.MITCHELL). PITTSBURGH CHALLENGED THE PASS COMPLETION RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,0,0,2016,13,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,1,0,,0,0,0,0,,0,0,,26,OPP,1034.00,0,0,,0,,0
2016102311,2016-10-23,2,4,42,NE,PIT,1,10,32,0,0,0,0,(4:42) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 28-J.WHITE (96-L.WALTON).,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,32,OWN,1672.00,0,0,,0,,0
2016102311,2016-10-23,2,4,39,NE,PIT,2,10,32,0,0,0,0,(4:39) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 11-J.EDELMAN TO NE 39 FOR 7 YARDS (22-W.GAY).,0,0,0,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,32,OWN,1694.00,0,0,,0,,0
2016102311,2016-10-23,2,2,31,NE,PIT,2,10,43,0,0,0,0,(2:31) (SHOTGUN) 12-T.BRADY PASS SHORT RIGHT TO 29-L.BLOUNT TO NE 50 FOR 7 YARDS (98-V.WILLIAMS).,0,0,0,2016,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,43,OWN,1760.00,0,0,,0,,0
2016102311,2016-10-23,2,8,26,NE,PIT,2,7,28,0,0,0,0,"(8:26) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 88-M.BENNETT. COVERAGE BY 56-CHICKILLO, PRESSURE BY 95-JONES.",0,0,0,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,28,OWN,1390.00,0,0,,0,,0
2016102311,2016-10-23,2,14,26,NE,PIT,1,10,34,0,1,0,0,(14:26) (SHOTGUN) 12-T.BRADY PASS SHORT MIDDLE TO 11-J.EDELMAN TO NE 45 FOR 11 YARDS (94-L.TIMMONS).,0,0,0,2016,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,,0,0,,34,OWN,906.00,0,0,,0,,0
2016102311,2016-10-23,2,13,24,NE,PIT,1,10,73,0,0,0,0,(13:24) 12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 28-J.WHITE (50-R.SHAZIER).,0,0,0,2016,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,,0,0,,27,OPP,965.00,0,0,,0,,0
2016102311,2016-10-23,2,11,23,NE,PIT,2,4,93,0,1,0,0,(11:23) 29-L.BLOUNT LEFT GUARD TO PIT 3 FOR 4 YARDS (21-R.GOLDEN).,0,0,0,2016,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT GUARD,7,OPP,1134.00,0,0,,0,,0
2016102311,2016-10-23,2,8,22,NE,PIT,3,7,28,0,0,0,0,(8:22) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 38-B.BOLDEN. PRESSURE BY 91-TUITT.,0,0,0,2016,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,28,OWN,1416.00,0,0,,0,,0
2016102311,2016-10-23,2,13,18,NE,PIT,2,10,73,0,0,0,0,"(13:18) PENALTY ON NE-62-J.THUNEY, FALSE START, 5 YARDS, ENFORCED AT PIT 27 - NO PLAY.",0,0,0,2016,0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,,0,0,0,1,,0,0,,27,OPP,987.00,0,1,NE,1,FALSE START,5
2016102311,2016-10-23,2,13,18,NE,PIT,2,15,68,0,0,0,0,(13:18) 12-T.BRADY PASS SHORT RIGHT TO 11-J.EDELMAN PUSHED OB AT PIT 26 FOR 6 YARDS (25-A.BURNS).,0,0,0,2016,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,,0,0,,32,OPP,1010.00,0,0,,0,,0
2016102311,2016-10-23,2,8,16,NE,PIT,4,7,28,0,0,0,0,"(8:16) (PUNT FORMATION) 6-R.ALLEN PUNTS 25 YARDS TO PIT 47, CENTER-49-J.CARDONA, OUT OF BOUNDS.",0,0,0,2016,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,,28,OWN,1442.00,0,0,,0,,0
2016102311,2016-10-23,2,3,11,NE,PIT,1,10,43,0,0,0,0,(3:11) 29-L.BLOUNT LEFT TACKLE TO NE 43 FOR NO GAIN (98-V.WILLIAMS).,0,0,0,2016,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,LEFT TACKLE,43,OWN,1739.00,0,0,,0,,0
2016102311,2016-10-23,2,9,2,NE,PIT,1,10,25,0,0,0,0,(9:02) 29-L.BLOUNT UP THE MIDDLE TO NE 28 FOR 3 YARDS (94-L.TIMMONS).,0,0,0,2016,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,,0,0,CENTER,25,OWN,1369.00,0,0,,0,,0
